label,original_category_id,precision,recall,f1,support,predicted_count
0,6,1.0,1.0,1.0,10,10
1,9,1.0,0.8,0.888888888888889,10,8
2,27,0.7692307692307693,1.0,0.8695652173913044,10,13
3,35,1.0,1.0,1.0,10,10
4,53,0.8333333333333334,1.0,0.9090909090909091,10,12
5,58,1.0,0.7,0.8235294117647058,10,7
6,106,0.8333333333333334,1.0,0.9090909090909091,10,12
7,117,0.7692307692307693,1.0,0.8695652173913044,10,13
8,128,0.875,0.7,0.7777777777777777,10,8
9,152,0.9090909090909091,1.0,0.9523809523809523,10,11
10,158,0.8333333333333334,1.0,0.9090909090909091,10,12
11,188,0.8181818181818182,0.9,0.8571428571428572,10,11
12,241,0.9090909090909091,1.0,0.9523809523809523,10,11
13,319,0.9090909090909091,1.0,0.9523809523809523,10,11
14,344,1.0,0.9,0.9473684210526316,10,9
15,387,1.0,1.0,1.0,10,10
16,400,1.0,0.9,0.9473684210526316,10,9
17,406,1.0,0.9,0.9473684210526316,10,9
18,409,1.0,1.0,1.0,10,10
19,434,1.0,1.0,1.0,10,10
20,452,1.0,0.9,0.9473684210526316,10,9
21,488,0.9090909090909091,1.0,0.9523809523809523,10,11
22,514,0.7777777777777778,0.7,0.7368421052631577,10,9
23,520,0.7142857142857143,1.0,0.8333333333333333,10,14
24,525,1.0,1.0,1.0,10,10
25,590,1.0,0.9,0.9473684210526316,10,9
26,626,1.0,0.9,0.9473684210526316,10,9
27,634,1.0,0.9,0.9473684210526316,10,9
28,651,0.8,0.8,0.8000000000000002,10,10
29,653,1.0,0.9,0.9473684210526316,10,9
30,685,1.0,1.0,1.0,10,10
31,711,0.8888888888888888,0.8,0.8421052631578948,10,9
32,722,0.75,0.9,0.8181818181818182,10,12
33,727,0.9,0.9,0.9,10,10
34,750,1.0,1.0,1.0,10,10
35,757,0.9,0.9,0.9,10,10
36,771,1.0,0.9,0.9473684210526316,10,9
37,821,1.0,0.9,0.9473684210526316,10,9
38,828,0.875,0.7,0.7777777777777777,10,8
39,832,0.8888888888888888,0.8,0.8421052631578948,10,9
40,887,1.0,1.0,1.0,10,10
41,916,1.0,1.0,1.0,10,10
42,931,0.9090909090909091,1.0,0.9523809523809523,10,11
43,936,1.0,0.9,0.9473684210526316,10,9
44,949,0.9090909090909091,1.0,0.9523809523809523,10,11
45,958,1.0,1.0,1.0,10,10
46,960,0.9,0.9,0.9,10,10
47,964,1.0,0.8,0.888888888888889,10,8
48,993,0.9,0.9,0.9,10,10
49,998,0.7272727272727273,0.8,0.761904761904762,10,11
50,1040,0.9,0.9,0.9,10,10
51,1049,1.0,1.0,1.0,10,10
52,1084,1.0,0.8,0.888888888888889,10,8
53,1104,1.0,0.9,0.9473684210526316,10,9
54,1113,0.8,0.8,0.8000000000000002,10,10
55,1122,0.9,0.9,0.9,10,10
56,1127,1.0,1.0,1.0,10,10
57,1133,0.9090909090909091,1.0,0.9523809523809523,10,11
58,1137,1.0,1.0,1.0,10,10
59,1139,1.0,0.9,0.9473684210526316,10,9
60,1146,1.0,1.0,1.0,10,10
61,1160,0.9090909090909091,1.0,0.9523809523809523,10,11
62,1163,1.0,1.0,1.0,10,10
63,1169,0.9090909090909091,1.0,0.9523809523809523,10,11
64,1188,1.0,0.7,0.8235294117647058,10,7
65,1193,1.0,0.9,0.9473684210526316,10,9
66,1200,0.8333333333333334,1.0,0.9090909090909091,10,12
67,1232,0.875,0.7,0.7777777777777777,10,8
68,1235,1.0,1.0,1.0,10,10
69,1290,0.7777777777777778,0.7,0.7368421052631577,10,9
70,1291,1.0,1.0,1.0,10,10
71,1307,0.6428571428571429,0.9,0.75,10,14
72,1312,1.0,0.9,0.9473684210526316,10,9
73,1343,0.9090909090909091,1.0,0.9523809523809523,10,11
74,1389,0.9,0.9,0.9,10,10
75,1403,0.9,0.9,0.9,10,10
76,1424,1.0,0.8,0.888888888888889,10,8
77,1489,0.9090909090909091,1.0,0.9523809523809523,10,11
78,1512,1.0,0.9,0.9473684210526316,10,9
79,1519,0.8181818181818182,0.9,0.8571428571428572,10,11
80,1528,1.0,0.9,0.9473684210526316,10,9
81,1530,1.0,1.0,1.0,10,10
82,1535,1.0,1.0,1.0,10,10
83,1545,1.0,1.0,1.0,10,10
84,1584,0.8571428571428571,0.6,0.7058823529411764,10,7
85,1588,0.9090909090909091,1.0,0.9523809523809523,10,11
86,1604,0.9090909090909091,1.0,0.9523809523809523,10,11
87,1612,0.8333333333333334,1.0,0.9090909090909091,10,12
88,1638,0.8333333333333334,1.0,0.9090909090909091,10,12
89,1654,1.0,1.0,1.0,10,10
90,1674,1.0,0.7,0.8235294117647058,10,7
91,1679,1.0,1.0,1.0,10,10
92,1684,1.0,0.9,0.9473684210526316,10,9
93,1697,1.0,1.0,1.0,10,10
94,1743,0.625,1.0,0.7692307692307693,10,16
95,1753,1.0,1.0,1.0,10,10
96,1771,1.0,0.9,0.9473684210526316,10,9
97,1776,1.0,0.9,0.9473684210526316,10,9
98,1790,1.0,1.0,1.0,10,10
99,1796,0.8181818181818182,0.9,0.8571428571428572,10,11
100,1824,1.0,1.0,1.0,10,10
101,1827,1.0,1.0,1.0,10,10
102,1832,1.0,0.9,0.9473684210526316,10,9
103,1876,1.0,0.8,0.888888888888889,10,8
104,1889,1.0,0.9,0.9473684210526316,10,9
105,1891,1.0,1.0,1.0,10,10
106,1894,1.0,0.7,0.8235294117647058,10,7
107,1964,0.9090909090909091,1.0,0.9523809523809523,10,11
108,1982,1.0,1.0,1.0,10,10
109,2041,0.8181818181818182,0.9,0.8571428571428572,10,11
110,2045,1.0,0.8,0.888888888888889,10,8
111,2060,0.9,0.9,0.9,10,10
112,2085,1.0,1.0,1.0,10,10
113,2088,1.0,1.0,1.0,10,10
114,2103,1.0,1.0,1.0,10,10
115,2143,1.0,0.9,0.9473684210526316,10,9
116,2144,1.0,1.0,1.0,10,10
117,2167,1.0,1.0,1.0,10,10
118,2170,1.0,0.9,0.9473684210526316,10,9
119,2200,1.0,0.7,0.8235294117647058,10,7
120,2266,1.0,1.0,1.0,10,10
121,2286,0.6363636363636364,0.7,0.6666666666666666,10,11
122,2287,0.6666666666666666,0.6,0.631578947368421,10,9
123,2296,0.9,0.9,0.9,10,10
124,2340,1.0,1.0,1.0,10,10
125,2414,0.9,0.9,0.9,10,10
126,2426,1.0,0.9,0.9473684210526316,10,9
127,2442,1.0,0.7,0.8235294117647058,10,7
128,2504,0.8333333333333334,0.5,0.625,10,6
129,2532,0.8888888888888888,0.8,0.8421052631578948,10,9
130,2536,0.7272727272727273,0.8,0.761904761904762,10,11
131,2546,0.6428571428571429,0.9,0.75,10,14
132,2547,1.0,1.0,1.0,10,10
