label,original_category_id,precision,recall,f1,support,predicted_count
175,3450,0.3333333333333333,0.2,0.25,10,6
176,3456,0.5,0.3,0.37499999999999994,10,6
177,3470,0.06666666666666667,0.1,0.08,10,15
178,3483,0.2,0.2,0.20000000000000004,10,10
179,3492,0.2222222222222222,0.2,0.2105263157894737,10,9
180,3501,0.1,0.1,0.10000000000000002,10,10
181,3502,0.18181818181818182,0.2,0.1904761904761905,10,11
182,3510,0.1111111111111111,0.1,0.10526315789473685,10,9
183,3527,0.23076923076923078,0.3,0.2608695652173913,10,13
184,3566,0.18181818181818182,0.2,0.1904761904761905,10,11
185,3582,0.16666666666666666,0.2,0.1818181818181818,10,12
186,3593,0.14285714285714285,0.1,0.11764705882352941,10,7
187,3598,0.2222222222222222,0.2,0.2105263157894737,10,9
188,3608,0.125,0.1,0.11111111111111112,10,8
189,3611,0.4,0.2,0.26666666666666666,10,5
190,3644,0.125,0.1,0.11111111111111112,10,8
191,3652,0.0,0.0,0.0,10,4
192,3657,0.2727272727272727,0.3,0.28571428571428564,10,11
193,3680,0.15384615384615385,0.2,0.17391304347826086,10,13
194,3681,0.08333333333333333,0.1,0.0909090909090909,10,12
195,3728,0.2,0.2,0.20000000000000004,10,10
196,3733,0.16666666666666666,0.1,0.125,10,6
197,3750,0.0,0.0,0.0,10,11
198,3752,0.125,0.1,0.11111111111111112,10,8
199,3770,0.16666666666666666,0.1,0.125,10,6
200,3811,0.6666666666666666,0.4,0.5,10,6
201,3814,0.15384615384615385,0.2,0.17391304347826086,10,13
202,3848,0.14285714285714285,0.1,0.11764705882352941,10,7
203,3853,0.0,0.0,0.0,10,9
204,3872,0.2857142857142857,0.2,0.23529411764705882,10,7
205,3878,0.75,0.6,0.6666666666666665,10,8
206,3899,0.14285714285714285,0.1,0.11764705882352941,10,7
207,3910,0.25,0.5,0.3333333333333333,10,20
208,3923,0.0,0.0,0.0,10,5
209,3946,0.25,0.2,0.22222222222222224,10,8
210,3981,0.13333333333333333,0.2,0.16,10,15
211,4002,0.3333333333333333,0.4,0.3636363636363636,10,12
212,4010,0.2857142857142857,0.2,0.23529411764705882,10,7
213,4011,0.2,0.2,0.20000000000000004,10,10
214,4012,0.125,0.1,0.11111111111111112,10,8
215,4033,0.0,0.0,0.0,10,8
216,4040,0.0,0.0,0.0,10,3
217,4061,0.0,0.0,0.0,10,3
218,4065,0.0,0.0,0.0,10,3
219,4073,0.5,0.3,0.37499999999999994,10,6
220,4088,0.2,0.2,0.20000000000000004,10,10
221,4092,0.2222222222222222,0.2,0.2105263157894737,10,9
222,4114,0.375,0.3,0.33333333333333326,10,8
223,4119,0.2857142857142857,0.2,0.23529411764705882,10,7
224,4173,0.14285714285714285,0.1,0.11764705882352941,10,7
225,4272,0.1,0.1,0.10000000000000002,10,10
226,4279,0.14285714285714285,0.1,0.11764705882352941,10,7
227,4291,0.125,0.1,0.11111111111111112,10,8
228,4304,0.08333333333333333,0.1,0.0909090909090909,10,12
229,4315,0.1111111111111111,0.1,0.10526315789473685,10,9
230,4325,0.15384615384615385,0.2,0.17391304347826086,10,13
231,4333,0.14285714285714285,0.1,0.11764705882352941,10,7
232,4339,0.0,0.0,0.0,10,21
233,4342,0.0,0.0,0.0,10,11
234,4345,0.0,0.0,0.0,10,7
235,4349,0.16666666666666666,0.1,0.125,10,6
236,4351,0.0,0.0,0.0,10,2
237,4371,0.0,0.0,0.0,10,5
238,4374,0.0,0.0,0.0,10,8
239,4386,0.2,0.1,0.13333333333333333,10,5
240,4422,0.2222222222222222,0.2,0.2105263157894737,10,9
241,4462,0.0,0.0,0.0,10,6
242,4506,0.16666666666666666,0.2,0.1818181818181818,10,12
243,4533,0.7142857142857143,0.5,0.588235294117647,10,7
244,4552,0.0,0.0,0.0,10,17
245,4554,0.16666666666666666,0.1,0.125,10,6
246,4557,0.0,0.0,0.0,10,15
247,4562,0.0,0.0,0.0,10,7
248,4563,0.3333333333333333,0.6,0.42857142857142855,10,18
249,4564,0.0,0.0,0.0,10,10
250,4573,0.15789473684210525,0.3,0.20689655172413793,10,19
251,4616,0.07692307692307693,0.1,0.08695652173913043,10,13
252,4649,0.125,0.2,0.15384615384615385,10,16
253,4669,0.2,0.1,0.13333333333333333,10,5
254,4673,0.16666666666666666,0.1,0.125,10,6
255,4700,0.0,0.0,0.0,10,4
256,4741,0.047619047619047616,0.1,0.06451612903225806,10,21
257,4803,0.0,0.0,0.0,10,9
258,4808,0.25,0.1,0.14285714285714288,10,4
259,4844,0.0,0.0,0.0,10,4
260,4861,0.0,0.0,0.0,10,7
261,4889,0.375,0.3,0.33333333333333326,10,8
262,4905,0.14285714285714285,0.2,0.16666666666666666,10,14
263,4915,0.16666666666666666,0.1,0.125,10,6
264,4920,0.2222222222222222,0.4,0.2857142857142857,10,18
265,4930,0.0,0.0,0.0,10,9
266,4956,0.0,0.0,0.0,10,11
267,4978,0.15789473684210525,0.3,0.20689655172413793,10,19
268,5000,0.0,0.0,0.0,10,9
269,5038,0.13333333333333333,0.2,0.16,10,15
270,5050,0.125,0.1,0.11111111111111112,10,8
271,5067,0.0,0.0,0.0,10,10
272,5085,0.0,0.0,0.0,10,5
273,5107,0.0,0.0,0.0,10,6
274,5138,0.5,0.6,0.5454545454545454,10,12
275,5139,0.5,0.2,0.28571428571428575,10,4
276,5143,0.4444444444444444,0.4,0.4210526315789474,10,9
277,5147,0.25,0.4,0.3076923076923077,10,16
278,5155,0.0,0.0,0.0,10,9
279,5168,0.0,0.0,0.0,10,7
280,5180,0.16666666666666666,0.3,0.21428571428571427,10,18
281,5183,0.2916666666666667,0.7,0.4117647058823529,10,24
282,5279,0.0,0.0,0.0,10,8
283,5310,0.21428571428571427,0.3,0.25,10,14
284,5313,0.23529411764705882,0.4,0.29629629629629634,10,17
285,5344,0.45454545454545453,0.5,0.47619047619047616,10,11
286,5378,0.1,0.1,0.10000000000000002,10,10
287,5409,0.25,0.3,0.2727272727272727,10,12
288,5413,0.7,0.7,0.7,10,10
289,5425,0.3,0.3,0.3,10,10
290,5442,0.4,0.6,0.48,10,15
291,5464,0.3,0.6,0.4,10,20
292,5491,0.2857142857142857,0.4,0.3333333333333333,10,14
293,5514,0.625,0.5,0.5555555555555556,10,8
294,5539,0.3333333333333333,0.5,0.4,10,15
295,5559,0.2777777777777778,0.5,0.35714285714285715,10,18
296,5573,0.14285714285714285,0.1,0.11764705882352941,10,7
297,5574,0.1111111111111111,0.1,0.10526315789473685,10,9
298,5617,0.21052631578947367,0.4,0.27586206896551724,10,19
299,5635,0.45,0.9,0.6,10,20
300,5663,0.3333333333333333,0.4,0.3636363636363636,10,12
301,5718,0.42857142857142855,0.6,0.5,10,14
302,5728,0.375,0.3,0.33333333333333326,10,8
303,5753,0.5555555555555556,0.5,0.5263157894736842,10,9
304,5794,0.1111111111111111,0.1,0.10526315789473685,10,9
305,5804,0.0,0.0,0.0,10,6
306,5820,0.0,0.0,0.0,10,5
307,5862,0.25,0.3,0.2727272727272727,10,12
308,5881,0.0,0.0,0.0,10,4
309,5925,0.16666666666666666,0.1,0.125,10,6
310,5930,0.4444444444444444,0.4,0.4210526315789474,10,9
311,5947,0.3076923076923077,0.4,0.34782608695652173,10,13
312,5967,0.5714285714285714,0.4,0.47058823529411764,10,7
313,5974,0.5,0.5,0.5,10,10
314,5977,0.14285714285714285,0.1,0.11764705882352941,10,7
315,6049,0.14285714285714285,0.1,0.11764705882352941,10,7
316,6054,0.5714285714285714,0.8,0.6666666666666666,10,14
317,6065,0.2727272727272727,0.3,0.28571428571428564,10,11
318,6118,0.2222222222222222,0.2,0.2105263157894737,10,9
319,6126,0.4,0.4,0.4000000000000001,10,10
320,6201,0.375,0.6,0.4615384615384615,10,16
321,6209,0.0,0.0,0.0,10,5
322,6211,0.2,0.1,0.13333333333333333,10,5
323,6216,0.0,0.0,0.0,10,3
324,6224,0.18181818181818182,0.2,0.1904761904761905,10,11
325,6227,0.0,0.0,0.0,10,4
326,6252,0.07142857142857142,0.1,0.08333333333333333,10,14
327,6267,0.5714285714285714,0.4,0.47058823529411764,10,7
